,Job ID,Work Location,latitude,longitude
1127,590437,"101-07 Farragut Road, Brooklyn",40.63742767505426,-73.92950391177115
1128,680858,42-09 28th Street,40.7493714,-73.93892728315782
1129,580571,55 Water St Ny Ny,40.7032255,-74.00906706900255
1130,647180,165 Cadman Plaza East,40.6991155,-73.98931853949287
1131,683244,96-05 Horace Harding Expway,,
1132,544320,96-05 Horace Harding Expway,,
1133,688654,100 Gold Street,40.71015435,-74.00323001164281
1134,580707,96-05 Horace Harding Expway,,
1135,643999,"100 Church St., N.Y.",,
1136,680576,55 Water St Ny Ny,40.7032255,-74.00906706900255
1137,685483,"9 Metrotech Center, Brooklyn N",,
1138,624363,30-30 Thomson Ave L I City Qns,,
1139,642978,"125 Worth Street, Nyc",40.7154759,-74.0024952
1140,688273,"280 Broadway, 7th Floor, N.Y.",,
1141,681433,55 Water St Ny Ny,40.7032255,-74.00906706900255
1142,689684,"Bronx Hdqt., 1 Bx Rvr Pkwy., B",,
1143,685081,BK/SI BRIEFING REVIEW,,
1144,642111,42-09 28th Street,40.7493714,-73.93892728315782
1145,552784,96-05 Horace Harding Expway,,
1146,640820,"1 Centre St., N.Y.",40.7130272,-74.00347421311828
1147,631762,375 Pearl Street,40.71087575,-74.001184161
1148,686577,30-30 Thomson Ave L I City Qns,,
1149,606847,55 Water St Ny Ny,40.7032255,-74.00906706900255
1150,638667,"303 9Th Ave., N.Y.",40.7495831,-73.99981108703705
1151,469953,4 World Trade Center,40.7102861,-74.01198503932034
1152,623546,55 Water St Ny Ny,40.7032255,-74.00906706900255
1153,577992,55 Water St Ny Ny,40.7032255,-74.00906706900255
1154,685483,"9 Metrotech Center, Brooklyn N",,
1155,686362,NYC - All Boroughs,,
1156,539191,55 Water St Ny Ny,40.7032255,-74.00906706900255
1157,689000,"1 Centre St., N.Y.",40.7130272,-74.00347421311828
1158,631821,30-30 Thomson Ave L I City Qns,,
1159,686431,"1 Centre St., N.Y.",40.7130272,-74.00347421311828
1160,686339,Office of the Director,53.3500169,-6.2968033
1161,647494,NYC - All Boroughs,,
1162,689374,42-09 28th Street,40.7493714,-73.93892728315782
1163,648021,34-02 Queens Boulevard Long Is,,
1164,526173,75-20 Astoria Blvd,40.76463665,-73.89316259529446
1165,683641,"7870 State Rd 42 Grahamsville,",,
1166,641952,30-30 Thomson Ave L I City Qns,,
1167,568499,96-05 Horace Harding Expway,,
1168,626637,198 E161St Street Bronx N.Y.,41.03348540555301,-73.77553675669341
1169,636627,"455 First Ave., N.Y.",42.95370207856617,-74.29023999019816
1170,602934,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
1171,636634,150-14 Jamaica Ave,40.7021791,-73.8038101
1172,633817,4 World Trade Center,40.7102861,-74.01198503932034
1173,683587,485 Throop Ave Brooklyn,40.68549710000001,-73.94113505947442
1174,688675,30-30 Thomson Ave L I City Qns,,
1175,621930,4 World Trade Center,40.7102861,-74.01198503932034
1176,644751,30-30 Thomson Ave L I City Qns,,
1177,687479,"120 Broadway, New York, NY",40.7082035,-74.01050652677372
1178,687759,30-30 47TH AVE,40.74226485,-73.93643212657696
1179,636367,"66 John Street, New York, Ny",40.7087604,-74.00769817765605
1180,649868,42-09 28th Street,40.7493714,-73.93892728315782
1181,628621,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
1182,650016,42-09 28th Street,40.7493714,-73.93892728315782
1183,610124,30-30 Thomson Ave L I City Qns,,
1184,624243,88-11 165 Street Jamaica,,
1185,590075,30-30 Thomson Ave L I City Qns,,
1186,629470,5 Manhattan West,40.7530239,-73.99951380079614
1187,637174,"250 Church St., N.Y.",,
1188,647742,42-09 28th Street,40.7493714,-73.93892728315782
1189,679114,C&RM-Security Engineering,,
1190,527825,Manhattan Floating Staff,,
1191,685544,100 Gold Street,40.71015435,-74.00323001164281
1192,688451,Flushing Meadow Pk Olmsted Ctr,,
1193,642258,"2 Lafayette St., N.Y.",40.71403805,-74.00376405182158
1194,638372,30-30 Thomson Ave L I City Qns,,
1195,649779,42-09 28th Street,40.7493714,-73.93892728315782
1196,686572,100 Gold Street,40.71015435,-74.00323001164281
1197,469953,4 World Trade Center,40.7102861,-74.01198503932034
1198,602509,"1826 Arthur Ave., Bronx",40.84407634999999,-73.89415404648156
1199,644073,"851 Grand Concourse, Bronx",40.8261521,-73.9234669
1200,657010,"120-55 Queens Blvd, Queens Ny",40.71378315,-73.82829946399335
1201,582847,"1 Murray Hulbert Ave, Staten I",40.637749,-74.073612
1202,624844,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
1203,598061,96-05 Horace Harding Expway,,
1204,689251,NYC - All Boroughs,,
1205,632869,55 Water St Ny Ny,40.7032255,-74.00906706900255
1206,679772,30-30 Thomson Ave L I City Qns,,
1207,649651,"1 Hogan Pl./100 Centre St., N.",,
1208,647518,253 Broadway New York Ny,41.5003214,-74.018638
1209,579947,96-05 Horace Harding Expway,,
1210,638762,30-30 Thomson Ave L I City Qns,,
1211,642334,5 Manhattan West,40.7530239,-73.99951380079614
1212,626061,55 Water St Ny Ny,40.7032255,-74.00906706900255
1213,595131,"400 8Th Ave., N.Y.",40.7493518,-73.9952651
1214,636725,75-20 Astoria Blvd,40.76463665,-73.89316259529446
1215,680669,"516 Bergen St., Brooklyn",40.680216,-73.97340154330288
1216,624642,253 Broadway New York Ny,41.5003214,-74.018638
1217,619571,890 Garrison Avenue,40.8171325,-73.8912149
1218,680946,"455 First Ave., N.Y.",42.95370207856617,-74.29023999019816
1219,637905,42-09 28th Street,40.7493714,-73.93892728315782
1220,586802,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
1221,626601,199 River Road North,41.5635619,-73.957965
1222,683397,LHD-Office of Director,,
1223,604731,"400 8Th Ave., N.Y.",40.7493518,-73.9952651
1224,683878,"80 Centre St., N.Y.",40.8440069,-73.78658250000001
1225,638904,"465 Columbus Ave. Valhalla, Ny",41.1072393,-73.7814049
1226,683072,"120 Broadway, New York, NY",40.7082035,-74.01050652677372
1227,657510,560 Brook Avenue Bronx New Yor,,
1228,642273,470 Vanderbilt Ave,40.61464549999999,-74.08501205331763
1229,638717,255 Greenwich Street,40.7145279,-74.0112651
1230,616467,30-30 Thomson Ave L I City Qns,,
1231,629332,30-30 Thomson Ave L I City Qns,,
1232,592882,"305 Rider Avenue, Bronx",40.81321045,-73.92716026426109
1233,689021,"100 Church St., N.Y.",,
1234,624212,55 Water St Ny Ny,40.7032255,-74.00906706900255
1235,689840,470 Vanderbilt Ave,40.61464549999999,-74.08501205331763
1236,684523,198 E161St Street Bronx N.Y.,41.03348540555301,-73.77553675669341
1237,634448,"33 Beaver St, New York Ny",40.7050695,-74.0120653
1238,598056,96-05 Horace Harding Expway,,
1239,628034,30-30 Thomson Ave L I City Qns,,
1240,562517,55 Water St Ny Ny,40.7032255,-74.00906706900255
1241,688435,100 Gold Street,40.71015435,-74.00323001164281
1242,686313,Central Shops,28.47557125,-81.4717135757619
1243,685899,100 Gold Street,40.71015435,-74.00323001164281
1244,543373,96-05 Horace Harding Expway,,
1245,561654,"10 Walker Rd, Valhalla NY10595",,
1246,581048,30-30 Thomson Ave L I City Qns,,
1247,688963,42-09 28th Street,40.7493714,-73.93892728315782
1248,634081,"53-15 58Th St., Queens",40.74120988359977,-73.90767591155758
1249,640154,30-30 47TH AVE,40.74226485,-73.93643212657696
1250,688696,100 Gold Street,40.71015435,-74.00323001164281
1251,619798,NYC - All Boroughs,,
1252,687044,"1910 Monterey Ave., Bronx",40.8466797755102,-73.89514279591837
1253,689425,"100 Church St., N.Y.",,
1254,626507,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
1255,681259,42-09 28th Street,40.7493714,-73.93892728315782
1256,487203,470 Vanderbilt Ave,40.61464549999999,-74.08501205331763
1257,629512,4 World Trade Center,40.7102861,-74.01198503932034
1258,628731,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
1259,560441,96-05 Horace Harding Expway,,
1260,626503,96-05 Horace Harding Expway,,
1261,640923,"125 Worth Street, Nyc",40.7154759,-74.0024952
1262,639929,88-11 165 Street Jamaica,,
1263,689483,42-09 28th Street,40.7493714,-73.93892728315782
1264,680965,198 E161St Street Bronx N.Y.,41.03348540555301,-73.77553675669341
1265,626961,NYC - All Boroughs,,
1266,631893,"455 First Ave., N.Y.",42.95370207856617,-74.29023999019816
1267,528811,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
1268,687494,Flushing Meadow Pk Olmsted Ctr,,
1269,679628,Office Of The Inspector Genera,,
1270,683250,30-30 Thomson Ave L I City Qns,,
1271,687070,255 Greenwich Street,40.7145279,-74.0112651
1272,689532,"350 Jay St, Brooklyn  Ny",40.69350715384616,-73.98733230769231
1273,680264,96-05 Horace Harding Expway,,
1274,681025,"1 Centre St., N.Y.",40.7130272,-74.00347421311828
1275,632872,55 Water St Ny Ny,40.7032255,-74.00906706900255
1276,657190,90-27 Parsons Boulevard,40.75480624856122,-73.81437284365119
1277,688045,"100 Church St., N.Y.",,
1278,679700,"300 Skillman Avenue, Bklyn.",,
1279,593153,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
1280,608193,30-30 Thomson Ave L I City Qns,,
1281,638950,55 Water St Ny Ny,40.7032255,-74.00906706900255
1282,580556,725 West 135th Street,40.82496835,-73.95730661825849
1283,657394,"335 Adams Street, Brooklyn Ny",40.6935074,-73.9884247
1284,583086,"465 Columbus Ave. Valhalla, Ny",41.1072393,-73.7814049
1285,685686,96-05 Horace Harding Expway,,
1286,682863,"455 First Ave., N.Y.",42.95370207856617,-74.29023999019816
1287,648591,75-20 Astoria Blvd,40.76463665,-73.89316259529446
1288,636596,"455 First Ave., N.Y.",42.95370207856617,-74.29023999019816
1289,552231,"Wards Island, N.Y.",40.7876012,-73.9254149
1290,683316,375 Pearl Street,40.71087575,-74.001184161
1291,616634,4 World Trade Center,40.7102861,-74.01198503932034
1292,549839,55 Water St Ny Ny,40.7032255,-74.00906706900255
1293,598335,55 Water St Ny Ny,40.7032255,-74.00906706900255
1294,683329,375 Pearl Street,40.71087575,-74.001184161
1295,609325,470 Vanderbilt Ave,40.61464549999999,-74.08501205331763
1296,626064,375 Pearl Street,40.71087575,-74.001184161
1297,568586,55 Water St Ny Ny,40.7032255,-74.00906706900255
1298,596448,199 River Road North,41.5635619,-73.957965
1299,640942,88-11 165 Street Jamaica,,
1300,557310,59 Maiden Lane,40.70874625,-74.00810949328036
1301,637326,"125 Worth Street, Nyc",40.7154759,-74.0024952
1302,566081,55 Water St Ny Ny,40.7032255,-74.00906706900255
1303,552783,96-05 Horace Harding Expway,,
1304,680697,180 Maiden Lane,40.7052596,-74.00546339405317
1305,620705,4 World Trade Center,40.7102861,-74.01198503932034
1306,686692,233 Broadway,,
1307,643000,30-30 47TH AVE,40.74226485,-73.93643212657696
1308,681822,96-05 Horace Harding Expway,,
1309,639625,"125 Worth Street, Nyc",40.7154759,-74.0024952
1310,583129,55 Water St Ny Ny,40.7032255,-74.00906706900255
1311,687829,5 Manhattan West,40.7530239,-73.99951380079614
1312,678879,42-09 28th Street,40.7493714,-73.93892728315782
1313,595145,180 Maiden Lane,40.7052596,-74.00546339405317
1314,688257,"280 Broadway, 7th Floor, N.Y.",,
1315,629431,96-05 Horace Harding Expway,,
1316,594653,96-05 Horace Harding Expway,,
1317,636079,30-30 Thomson Ave L I City Qns,,
1318,634311,"101-07 Farragut Road, Brooklyn",40.63742767505426,-73.92950391177115
1319,568277,42-09 28th Street,40.7493714,-73.93892728315782
1320,638323,4 World Trade Center,40.7102861,-74.01198503932034
1321,639519,30-30 Thomson Ave L I City Qns,,
1322,600803,"100 Church St., N.Y.",,
1323,681376,42-09 28th Street,40.7493714,-73.93892728315782
1324,689049,4 World Trade Center,40.7102861,-74.01198503932034
1325,636166,30-30 Thomson Ave L I City Qns,,
1326,605517,55 Water St Ny Ny,40.7032255,-74.00906706900255
1327,633836,30-30 Thomson Ave L I City Qns,,
1328,635515,240-250-252 Livingston Street,44.78806931283284,-69.37766142934575
1329,585576,30-30 Thomson Ave L I City Qns,,
1330,650470,NYC - All Boroughs,,
1331,682677,100 Gold Street,40.71015435,-74.00323001164281
1332,688770,"33 Beaver St, New York Ny",40.7050695,-74.0120653
1333,602077,"100 Church St., N.Y.",,
1334,687673,30-30 Thomson Ave L I City Qns,,
1335,685108,96-05 Horace Harding Expway,,
1336,679863,"26 Central Avenue, S.I.,",,
1337,545587,"2405 Amsterdam Ave., N.Y.",40.847048,-73.931435
1338,548965,15 Metrotech,40.69303407446808,-73.98701461702129
1339,559011,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
1340,636700,55 Water St Ny Ny,40.7032255,-74.00906706900255
1341,683782,1 Liberty Plaza NYC,,
1342,570670,30-30 47TH AVE,40.74226485,-73.93643212657696
1343,683678,96-05 Horace Harding Expway,,
1344,682262,"42 Broadway, N.Y.",40.7062155,-74.0127703
1345,561616,"10 Walker Rd, Valhalla NY10595",,
1346,682552,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
1347,616511,NYC - All Boroughs,,
1348,635152,55 Water St Ny Ny,40.7032255,-74.00906706900255
1349,584264,96-05 Horace Harding Expway,,
1350,685544,100 Gold Street,40.71015435,-74.00323001164281
1351,634200,42-09 28th Street,40.7493714,-73.93892728315782
1352,552760,96-05 Horace Harding Expway,,
1353,638320,"100 Church St., N.Y.",,
1354,688585,"42 Broadway, N.Y.",40.7062155,-74.0127703
1355,628805,"1 Police Plaza, N.Y.",40.71220750000001,-74.00170824865675
1356,650432,715 Ocean Terrace,40.60913615,-74.1045875961851
1357,648637,485 Throop Ave Brooklyn,40.68549710000001,-73.94113505947442
1358,606356,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
1359,624243,88-11 165 Street Jamaica,,
1360,688068,"120-55 Queens Blvd, Queens Ny",40.71378315,-73.82829946399335
1361,638546,NYC - All Boroughs,,
1362,682697,96-05 Horace Harding Expway,,
1363,523960,4 World Trade Center,40.7102861,-74.01198503932034
1364,682865,2 Washington Street,,
1365,642337,5 Manhattan West,40.7530239,-73.99951380079614
1366,684813,160 West 100Th Street Ny,40.79591505,-73.96767099891065
1367,686509,"280 Broadway, 5th Floor, N.Y.",,
1368,552231,"Wards Island, N.Y.",40.7876012,-73.9254149
1369,627043,198 E161St Street Bronx N.Y.,41.03348540555301,-73.77553675669341
1370,627043,198 E161St Street Bronx N.Y.,41.03348540555301,-73.77553675669341
1371,657095,Flushing Meadow Pk Olmsted Ctr,,
1372,678921,"9 Metrotech Center, Brooklyn N",,
1373,682080,"125 Worth Street, Nyc",40.7154759,-74.0024952
1374,683101,"1 Centre St., N.Y.",40.7130272,-74.00347421311828
1375,582661,55 Water St Ny Ny,40.7032255,-74.00906706900255
1376,687830,5 Manhattan West,40.7530239,-73.99951380079614
1377,509867,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
1378,561654,"10 Walker Rd, Valhalla NY10595",,
1379,541734,55 Water St Ny Ny,40.7032255,-74.00906706900255
1380,638582,55 Water St Ny Ny,40.7032255,-74.00906706900255
1381,628721,"1 Centre St., N.Y.",40.7130272,-74.00347421311828
1382,588724,42-09 28th Street,40.7493714,-73.93892728315782
1383,587642,"7870 State Rd 42 Grahamsville,",,
1384,637899,"1 Hogan Pl./100 Centre St., N.",,
1385,643830,96-05 Horace Harding Expway,,
1386,598056,96-05 Horace Harding Expway,,
1387,628459,"2 Lafayette St., N.Y.",40.71403805,-74.00376405182158
1388,627978,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
1389,627978,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
1390,608908,253 Broadway New York Ny,,
1391,618610,198 E161St Street Bronx N.Y.,41.03348540555301,-73.77553675669341
1392,636340,2 Metro Tech,41.308645,-95.957343
1393,631653,4 World Trade Center,40.7102861,-74.01198503932034
1394,639510,30-30 Thomson Ave L I City Qns,,
1395,631966,15 Metrotech,40.69303407446808,-73.98701461702129
1396,621760,"22 Reade St, Ny",40.71432485,-74.0046293
1397,684796,30-30 Thomson Ave L I City Qns,,
1398,684680,42-09 28th Street,40.7493714,-73.93892728315782
1399,630856,96-05 Horace Harding Expway,,
1400,549884,96-05 Horace Harding Expway,,
1401,648413,96-05 Horace Harding Expway,,
1402,560439,96-05 Horace Harding Expway,,
1403,579367,96-05 Horace Harding Expway,,
1404,647962,15 Metrotech,40.69303407446808,-73.98701461702129
1405,621448,4 World Trade Center,40.7102861,-74.01198503932034
1406,628731,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
1407,686572,100 Gold Street,40.71015435,-74.00323001164281
1408,585795,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
1409,570867,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
1410,687644,75-20 Astoria Blvd,40.76463665,-73.89316259529446
1411,635226,NYC - All Boroughs,,
1412,602817,30-30 Thomson Ave L I City Qns,,
1413,588779,55 Water St Ny Ny,40.7032255,-74.00906706900255
1414,620097,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
1415,687003,100 Gold Street,40.71015435,-74.00323001164281
1416,638043,NYC - All Boroughs,,
1417,683861,470 Vanderbilt Ave,40.61464549999999,-74.08501205331763
1418,638517,"455 First Ave., N.Y.",42.95370207856617,-74.29023999019816
1419,606516,75-20 Astoria Blvd,40.76463665,-73.89316259529446
1420,684359,"1 Bay St., S.I.,Ny",,
1421,635148,55 Water St Ny Ny,40.7032255,-74.00906706900255
1422,687427,30-30 Thomson Ave L I City Qns,,
1423,631502,470 Vanderbilt Ave,40.61464549999999,-74.08501205331763
1424,596481,30-30 Thomson Ave L I City Qns,,
1425,645187,30-30 Thomson Ave L I City Qns,,
1426,634335,105 St & 5 Ave,,
1427,636047,"1790 Grand Concourse, Bronx",40.8464586,-73.9088314
1428,639625,"125 Worth Street, Nyc",40.7154759,-74.0024952
1429,638240,42-09 28th Street,40.7493714,-73.93892728315782
1430,684594,REES - Zone Coordination,,
1431,657112,24 West 61 Street,,
1432,534769,95 Evergreen Ave Brooklyn,40.70006069999999,-73.93218964628534
1433,599670,59 Maiden Lane,40.70874625,-74.00810949328036
1434,639672,255 Greenwich Street,40.7145279,-74.0112651
1435,629711,42-09 28th Street,40.7493714,-73.93892728315782
1436,687772,42-09 28th Street,40.7493714,-73.93892728315782
1437,640899,"1910 Monterey Ave., Bronx",40.8466797755102,-73.89514279591837
1438,689182,30-30 Thomson Ave L I City Qns,,
1439,639366,"33 Beaver St, New York Ny",40.7050695,-74.0120653
1440,642165,30-30 Thomson Ave L I City Qns,,
1441,596610,"32-20 Northern Blvd, L.I.C. Ny",,
1442,558888,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
1443,571629,96-05 Horace Harding Expway,,
1444,626603,199 River Road North,41.5635619,-73.957965
1445,678884,"42 Broadway, N.Y.",40.7062155,-74.0127703
1446,632909,55 Water St Ny Ny,40.7032255,-74.00906706900255
1447,629478,15 Metrotech,40.69303407446808,-73.98701461702129
1448,632849,55 Water St Ny Ny,40.7032255,-74.00906706900255
1449,647809,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
1450,634739,4 World Trade Center,40.7102861,-74.01198503932034
1451,686991,"335 Adams Street, Brooklyn Ny",40.6935074,-73.9884247
1452,635033,"109 E 16Th St., N.Y.",40.735545,-73.9882133
1453,568586,55 Water St Ny Ny,40.7032255,-74.00906706900255
1454,638231,42-09 28th Street,40.7493714,-73.93892728315782
1455,686916,75-20 Astoria Blvd,40.76463665,-73.89316259529446
1456,565889,96-05 Horace Harding Expway,,
1457,570682,55 Water St Ny Ny,40.7032255,-74.00906706900255
1458,633367,485 Throop Ave Brooklyn,40.68549710000001,-73.94113505947442
1459,636599,42-09 28th Street,40.7493714,-73.93892728315782
1460,541078,"9 Metrotech Center, Brooklyn N",,
1461,636689,"1 Hogan Pl./100 Centre St., N.",,
1462,527818,Manhattan Floating Staff,,
1463,639569,"125 Worth Street, Nyc",40.7154759,-74.0024952
1464,683398,"120 Broadway, New York, NY",40.7082035,-74.01050652677372
1465,626210,"465 Columbus Ave. Valhalla, Ny",41.1072393,-73.7814049
1466,685769,96-05 Horace Harding Expway,,
1467,638221,"1 Centre St., N.Y.",40.7130272,-74.00347421311828
1468,636322,55 Water St Ny Ny,40.7032255,-74.00906706900255
1469,634205,96-05 Horace Harding Expway,,
1470,634150,470 Vanderbilt Ave,40.61464549999999,-74.08501205331763
1471,637027,4 World Trade Center,40.7102861,-74.01198503932034
1472,554148,96-05 Horace Harding Expway,,
1473,683883,"80 Centre St., N.Y.",40.8440069,-73.78658250000001
1474,636601,59 Maiden Lane,40.70874625,-74.00810949328036
1475,685317,4 World Trade Center,40.7102861,-74.01198503932034
1476,637375,180 Maiden Lane,40.7052596,-74.00546339405317
1477,633253,30-30 Thomson Ave L I City Qns,,
1478,684642,NYC - All Boroughs,,
1479,684523,198 E161St Street Bronx N.Y.,41.03348540555301,-73.77553675669341
1480,613661,30-30 Thomson Ave L I City Qns,,
1481,689500,55 Water St Ny Ny,40.7032255,-74.00906706900255
1482,680907,55 Water St Ny Ny,40.7032255,-74.00906706900255
1483,681027,42-09 28th Street,40.7493714,-73.93892728315782
1484,647931,"125 Worth Street, Nyc",40.7154759,-74.0024952
1485,512652,"400 8Th Ave., N.Y.",40.7493518,-73.9952651
1486,638217,"33 Beaver St, New York Ny",40.7050695,-74.0120653
1487,684596,"455 First Ave., N.Y.",42.95370207856617,-74.29023999019816
1488,642371,253 Broadway New York Ny,41.5003214,-74.018638
1489,685654,92-31 Union Hall St. Jamaica N,40.7037876,-73.7975015
1490,683300,"22 Reade St, Ny",40.71432485,-74.0046293
1491,551133,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
1492,679456,15 Metrotech,40.69303407446808,-73.98701461702129
1493,690149,"42 Broadway, N.Y.",40.7062155,-74.0127703
1494,604566,55 Water St Ny Ny,40.7032255,-74.00906706900255
1495,687215,"851 Grand Concourse, Bronx",40.8261521,-73.9234669
1496,627332,55 Water St Ny Ny,40.7032255,-74.00906706900255
1497,690133,198 E161St Street Bronx N.Y.,41.03348540555301,-73.77553675669341
1498,583124,55 Water St Ny Ny,40.7032255,-74.00906706900255
1499,686066,470 Vanderbilt Ave,40.61464549999999,-74.08501205331763
1500,540243,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
1501,640124,255 Greenwich Street,40.7145279,-74.0112651
1502,631818,295 Flatbush Ext Brooklyn,,
1503,582506,55 Water St Ny Ny,40.7032255,-74.00906706900255
1504,686529,240-250-252 Livingston Street,44.78806931283284,-69.37766142934575
1505,608193,30-30 Thomson Ave L I City Qns,,
1506,639659,42-09 28th Street,40.7493714,-73.93892728315782
1507,558344,96-05 Horace Harding Expway,,
1508,636696,30-30 47TH AVE,40.74226485,-73.93643212657696
1509,683194,"120 Broadway, New York, NY",40.7082035,-74.01050652677372
1510,622548,4 World Trade Center,40.7102861,-74.01198503932034
1511,590094,"109 E 16Th St., N.Y.",40.735545,-73.9882133
1512,538207,75-20 Astoria Blvd,40.76463665,-73.89316259529446
1513,622747,30-48 Linden Place,40.7696111,-73.83316837057355
1514,638712,255 Greenwich Street,40.7145279,-74.0112651
1515,639193,30-30 Thomson Ave L I City Qns,,
1516,687800,30-30 Thomson Ave L I City Qns,,
1517,626210,"465 Columbus Ave. Valhalla, Ny",41.1072393,-73.7814049
1518,642273,470 Vanderbilt Ave,40.61464549999999,-74.08501205331763
1519,631808,55 Water St Ny Ny,40.7032255,-74.00906706900255
1520,690149,"42 Broadway, N.Y.",40.7062155,-74.0127703
1521,649964,"1826 Arthur Ave., Bronx",40.84407634999999,-73.89415404648156
1522,689216,"100 Church St., N.Y.",,
1523,683984,"33 Beaver St, New York Ny",40.7050695,-74.0120653
1524,627161,42-09 28th Street,40.7493714,-73.93892728315782
1525,639237,42-09 28th Street,40.7493714,-73.93892728315782
1526,648352,75-20 Astoria Blvd,40.76463665,-73.89316259529446
1527,592823,4055 Tenth Avenue,-27.47293796298882,152.980057345746
1528,682264,"42 Broadway, N.Y.",40.7062155,-74.0127703
1529,620789,"33 Beaver St, New York Ny",40.7050695,-74.0120653
1530,627250,42-09 28th Street,40.7493714,-73.93892728315782
1531,540541,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
1532,645999,375 Pearl Street,40.71087575,-74.001184161
1533,555542,55 Water St Ny Ny,40.7032255,-74.00906706900255
1534,681234,253 Broadway New York Ny,41.5003214,-74.018638
1535,681608,30-30 Thomson Ave L I City Qns,,
1536,634121,42-09 28th Street,40.7493714,-73.93892728315782
1537,688156,"9 Metrotech Center, Brooklyn N",,
1538,556468,"Wards Island, N.Y.",40.7876012,-73.9254149
1539,643646,4 World Trade Center,40.7102861,-74.01198503932034
1540,634195,"455 First Ave., N.Y.",42.95370207856617,-74.29023999019816
1541,642256,96-05 Horace Harding Expway,,
1542,679378,"1 Hogan Pl./100 Centre St., N.",,
1543,681259,42-09 28th Street,40.7493714,-73.93892728315782
1544,688552,"58-50 57 Road, Maspeth, N.Y.",,
1545,679499,16 Court St,40.6267581,-74.08035459999999
1546,631260,NYC - All Boroughs,,
1547,679026,"125 Worth Street, Nyc",40.7154759,-74.0024952
1548,686576,"1 Centre St., N.Y.",40.7130272,-74.00347421311828
1549,600803,"100 Church St., N.Y.",,
1550,626376,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
1551,682552,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
1552,682978,NYC - All Boroughs,,
1553,681135,1309 Fulton Ave Bronx,40.83275175,-73.90346013154053
1554,618424,"1 Centre St., N.Y.",40.7130272,-74.00347421311828
1555,687435,100 Gold Street,40.71015435,-74.00323001164281
1556,686748,"1 Centre St., N.Y.",40.7130272,-74.00347421311828
1557,580571,55 Water St Ny Ny,40.7032255,-74.00906706900255
1558,629075,55 Water St Ny Ny,40.7032255,-74.00906706900255
1559,637706,"33-00 Northern Blvd., Lic Ny",,
1560,623805,96-05 Horace Harding Expway,,
1561,649717,55 Water St Ny Ny,40.7032255,-74.00906706900255
1562,682416,"125 Worth Street, Nyc",40.7154759,-74.0024952
1563,596847,96-05 Horace Harding Expway,,
1564,596447,199 River Road North,41.5635619,-73.957965
1565,562175,"2389 Route 28A, Shokan, Ny",,
1566,618399,30-30 Thomson Ave L I City Qns,,
1567,573387,Elevator Svcs & Repair (Field),,
1568,629922,55 Water St Ny Ny,40.7032255,-74.00906706900255
1569,637649,"2551 Bainbridge Ave., Bronx",40.862856,-73.893177
1570,602509,"1826 Arthur Ave., Bronx",40.84407634999999,-73.89415404648156
1571,633979,96-05 Horace Harding Expway,,
1572,688793,75-20 Astoria Blvd,40.76463665,-73.89316259529446
1573,625159,4 World Trade Center,40.7102861,-74.01198503932034
1574,632592,4 World Trade Center,40.7102861,-74.01198503932034
1575,608328,253 Broadway New York Ny,41.5003214,-74.018638
1576,686684,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
1577,633826,30-30 Thomson Ave L I City Qns,,
1578,638904,"465 Columbus Ave. Valhalla, Ny",41.1072393,-73.7814049
1579,690065,100 Gold Street,40.71015435,-74.00323001164281
1580,626503,96-05 Horace Harding Expway,,
1581,638703,255 Greenwich Street,40.7145279,-74.0112651
1582,635985,96-05 Horace Harding Expway,,
1583,683158,"100 Church St., N.Y.",,
1584,683287,"125 Worth Street, Nyc",40.7154759,-74.0024952
1585,684375,"1967 Turnbull Avenue, Bronx, N",40.8233232,-73.8566239
1586,626608,4 World Trade Center,40.7102861,-74.01198503932034
